,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist
5037,1942 (feat. yo gotti & ybn nahmir),G-Eazy,794QVQtFNy7hvtjQP1keQd,0.8170000000000001,0.6459999999999999,4,-5.12,0,0.249,0.0152,0.0,0.125,0.835,162.898,213080,1942 (feat. Yo Gotti & YBN Nahmir) - G-Eazy
5038,i'm not the only one,Sam Smith,7795WJLVKJoAyVoOtCWqXN,0.677,0.485,5,-5.795,1,0.0361,0.529,2.0399999999999998e-05,0.0766,0.493,82.001,239317,I'm Not The Only One - Sam Smith
5039,reborn,KIDS SEE GHOSTS,4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037000000000000005,0.33899999999999997,0.0404,0.195,0.22699999999999998,100.051,324674,Reborn - KIDS SEE GHOSTS
5040,happiest year,Jaymes Young,219slQu3ALbTSAe9P22hvE,0.502,0.168,1,-14.061,1,0.0486,0.885,0.0,0.111,0.355,112.881,228443,Happiest Year - Jaymes Young
5041,reminder,The Weeknd,37F0uwRSrdzkBiuj0D5UHI,0.706,0.505,8,-6.922999999999999,1,0.193,0.142,0.0,0.16399999999999998,0.38799999999999996,160.053,218880,Reminder - The Weeknd
5042,life is beautiful,Lil Peep,5rYpwP1dHWGVMrSZbTmt3e,0.5329999999999999,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,Life is Beautiful - Lil Peep
5043,look alive (feat. drake),BlocBoy JB,4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.0010400000000000001,5.8599999999999995e-05,0.105,0.595,140.02200000000002,181263,Look Alive (feat. Drake) - BlocBoy JB
5044,rebel rebel - 2016 remaster,David Bowie,2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.6859999999999999,9,-15.648,1,0.053,0.209,0.0176,0.282,0.46399999999999997,125.988,274747,Rebel Rebel - 2016 Remaster - David Bowie
5045,house party,Sam Hunt,1TwLKNsCnhi1HxbIi4bAW0,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026000000000000002,0.8590000000000001,103.96600000000001,190240,House Party - Sam Hunt
5046,be alright,Ariana Grande,6f5TuB9WtbA1g49A4DcMQ4,0.813,0.456,1,-7.667000000000001,0,0.0684,0.16899999999999998,2.86e-06,0.105,0.5870000000000001,108.801,179293,Be Alright - Ariana Grande
5047,tutu,Camilo,1Ol5LmdNDNpFu1oNwfgkux,0.727,0.838,9,-2.435,1,0.0472,0.297,0.0,0.0603,0.9329999999999999,145.995,179339,Tutu - Camilo
5048,faded,Alan Walker,7gHs73wELdeycvS48JfIos,0.589,0.6509999999999999,6,-5.0969999999999995,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.01100000000001,212627,Faded - Alan Walker
5049,strawberries & cigarettes,Troye Sivan,3afkJSKX0EAMsJXTZnDXXJ,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.90899999999999,201539,Strawberries & Cigarettes - Troye Sivan
5050,callaita,Bad Bunny,71wFwRo8xGc4lrcyKwsvba,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.24600000000000002,176.08599999999998,250534,Callaita - Bad Bunny
5051,gotti,6ix9ine,27oFpFktCq9JIXjJQRuv7a,0.728,0.584,10,-7.255,0,0.17600000000000002,0.0524,0.0,0.0658,0.365,161.9,166852,GOTTI - 6ix9ine
5052,who am i (what's my name)?,Snoop Dogg,12CdB878c6n94tTlNfPcCv,0.6920000000000001,0.833,7,-3.9739999999999998,1,0.0492,0.000136,1.98e-05,0.515,0.6920000000000001,96.814,246320,Who Am I (What's My Name)? - Snoop Dogg
5053,play that song,Train,77hjM9bMmgfTGJXv14UFmi,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.48200000000000004,98.959,243253,Play That Song - Train
5054,bad vibes forever,XXXTENTACION,03eJ2DclFWXYU8GWgANdmZ,0.8,0.526,8,-5.153,1,0.0716,0.33399999999999996,0.0017399999999999998,0.0571,0.746,129.874,150475,bad vibes forever - XXXTENTACION
5055,suspicious minds,Elvis Presley,1H5IfYyIIAlgDX8zguUzns,0.48700000000000004,0.382,7,-10.889000000000001,1,0.0309,0.0422,4.74e-06,0.41100000000000003,0.7140000000000001,116.557,261280,Suspicious Minds - Elvis Presley
5056,call out my name,The Weeknd,1gm616Plq4ScqNi7TVkZ5N,0.489,0.598,1,-4.928999999999999,1,0.036000000000000004,0.218,0.0,0.35,0.172,134.045,228373,Call Out My Name - The Weeknd
5057,south of the border (feat. camila cabello & cardi b),Ed Sheeran,4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,9,-6.376,0,0.0825,0.14800000000000002,0.0,0.0865,0.6679999999999999,97.98899999999999,204467,South of the Border (feat. Camila Cabello & Cardi B) - Ed Sheeran
5058,sober,Demi Lovato,0STK94RxUulYqWzwFlyAb5,0.397,0.303,1,-10.413,1,0.11,0.7979999999999999,4.16e-06,0.0824,0.17,170.22,197893,Sober - Demi Lovato
5059,lalisa,LISA,7uQZVznj0uQOGC9KhV2Mg6,0.8059999999999999,0.653,8,-6.2829999999999995,1,0.0902,0.0282,0.000784,0.107,0.85,150.058,200690,LALISA - LISA
5060,r.i.c.o. (feat. drake),Meek Mill,0Y0TOsE1q11qgbi7c5WZsG,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.21899999999999997,0.386,167.90900000000002,197133,R.I.C.O. (feat. Drake) - Meek Mill
5061,myth,Beach House,2NfxtzCIrpCmJX5Z2KMdD5,0.445,0.708,3,-6.268,1,0.0293,0.032,0.0908,0.171,0.414,141.965,258653,Myth - Beach House
5062,beautiful,Snoop Dogg,7FrJV8tydWEv1Mxu2mIQrm,0.907,0.695,11,-6.268,0,0.135,0.24600000000000002,0.0,0.0808,0.961,101.007,298307,Beautiful - Snoop Dogg
5063,&burn (with vince staples),Billie Eilish,7uX3gufAoBVqKVoD3dBLLD,0.7759999999999999,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.34600000000000003,82.531,179016,&burn (with Vince Staples) - Billie Eilish
5064,beamer boy,Lil Peep,7hf89cT5FEmLV5E9fjrjG7,0.743,0.732,8,-4.511,1,0.10400000000000001,0.0509,1.77e-05,0.22699999999999998,0.33899999999999997,123.994,203373,beamer boy - Lil Peep
5065,sweet creature,Harry Styles,5kRPPEWFJIMox5qIkQkiz5,0.42700000000000005,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,224867,Sweet Creature - Harry Styles
5066,lily,Alan Walker,0lks2Kt9veMOFEAPN0fsqN,0.423,0.634,6,-5.877000000000001,0,0.0578,0.196,0.0,0.18899999999999997,0.467,150.97799999999998,195840,Lily - Alan Walker
5067,the ringer,Eminem,2jt2WxXMCD4zjACthkJQVE,0.9390000000000001,0.551,1,-9.126,1,0.29100000000000004,0.0311,0.0,0.192,0.42,118.552,337941,The Ringer - Eminem
5068,lay me down,Sam Smith,64GRDrL1efgXclrhVCeuA0,0.46799999999999997,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,219536,Lay Me Down - Sam Smith
5069,visiting hours,Ed Sheeran,0rt63HYAAIzUZo5O2D0uA6,0.47100000000000003,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,215507,Visiting Hours - Ed Sheeran
5070,you're the one that i want - from “grease”,John Travolta,6UUzt6LPtVNwy8l6jqu9C9,0.743,0.774,0,-5.916,1,0.0941,0.256,5.03e-05,0.155,0.833,106.564,167613,You're The One That I Want - From “Grease” - John Travolta
5071,how to save a life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533,How to Save a Life - The Fray
5072,without you (with miley cyrus),The Kid LAROI,1EHUQesfVKwbthtNcpBi9g,0.655,0.469,0,-6.257000000000001,1,0.0292,0.17300000000000001,0.0,0.0956,0.467,92.56,161385,WITHOUT YOU (with Miley Cyrus) - The Kid LAROI
5073,this is how we do,Katy Perry,4DBkrkVzx7jxxIjxI6FYvz,0.6859999999999999,0.633,9,-6.0729999999999995,0,0.0483,0.0231,0.0,0.0831,0.8,96.027,204285,This Is How We Do - Katy Perry
5074,tears dry on their own,Amy Winehouse,6yLX8QnxlnEqZfs3YKCfjF,0.643,0.871,1,-2.734,0,0.11800000000000001,0.491,0.0,0.29,0.452,121.569,185187,Tears Dry On Their Own - Amy Winehouse
5075,smack that,Akon,2kQuhkFX7uSVepCD3h29g5,0.9390000000000001,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,212360,Smack That - Akon
5076,self care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,0.52,0.5379999999999999,1,-8.109,1,0.20600000000000002,0.36700000000000005,0.00187,0.11900000000000001,0.177,141.894,345133,Self Care - Mac Miller
5077,shallow,Lady Gaga,2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.32299999999999995,95.79899999999999,215733,Shallow - Lady Gaga
5078,sweet caroline,Neil Diamond,62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,Sweet Caroline - Neil Diamond
5079,fly to my room,BTS,3QH8rQGNFX8VLbCgZ7uPTS,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,Fly To My Room - BTS
5080,dreams and nightmares,Meek Mill,42zd6DYQ4o4SECmTITrM1U,0.631,0.774,11,-2.459,1,0.3,0.46799999999999997,0.0,0.281,0.44,79.745,230693,Dreams and Nightmares - Meek Mill
5081,with ur love (feat. juicy j),Cher Lloyd,6WKrZXEZnjSmWOWvp2Gilu,0.5589999999999999,0.867,9,-1.903,1,0.0472,0.0188,0.0,0.136,0.721,169.96900000000002,225533,With Ur Love (feat. Juicy J) - Cher Lloyd
5082,don't come out the house (with 21 savage),Metro Boomin,2Grb4G6t9VIqo6moKUloom,0.87,0.35,1,-6.082000000000001,1,0.27699999999999997,0.0066099999999999996,0.00048300000000000003,0.10800000000000001,0.175,74.96300000000001,168347,Don't Come Out The House (with 21 Savage) - Metro Boomin
5083,kill em with kindness,Selena Gomez,1QNoKVgA758HFLu3TW2q7R,0.757,0.884,10,-5.4879999999999995,0,0.0404,0.00795,5.870000000000001e-05,0.0973,0.39799999999999996,120.012,217907,Kill Em With Kindness - Selena Gomez
5084,blame it on me,George Ezra,2vzMWO0T008m86yDnXwkII,0.537,0.757,3,-3.3739999999999997,1,0.0274,0.473,0.0,0.341,0.42100000000000004,103.882,196400,Blame It on Me - George Ezra
5085,i was made for lovin' you,KISS,07q0QVgO56EorrSGHC48y3,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240,I Was Made For Lovin' You - KISS
5086,whoopty,CJ,5vGLcdRuSbUhD8ScwsGSdA,0.7190000000000001,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,123263,Whoopty - CJ
5087,sk8er boi,Avril Lavigne,00Mb3DuaIH1kjrwOku9CGU,0.48700000000000004,0.9,0,-4.417,1,0.0482,6.790000000000001e-05,0.0,0.358,0.484,149.937,204000,Sk8er Boi - Avril Lavigne
5088,madness,Muse,0c4IEciLCDdXEhhKxj4ThA,0.502,0.41700000000000004,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,281040,Madness - Muse
5089,single ladies (put a ring on it),Beyoncé,2ZBNclC5wm4GtiWaeh0DMx,0.426,0.584,1,-5.292999999999999,1,0.29600000000000004,0.0383,0.0,0.188,0.272,193.437,193213,Single Ladies (Put a Ring on It) - Beyoncé
5090,familiar (with j. balvin),Liam Payne,5zgiZka7JQ0rDGwiGWKFq3,0.6629999999999999,0.802,9,-4.581,1,0.32299999999999995,0.015,0.0,0.152,0.867,92.971,194589,Familiar (With J. Balvin) - Liam Payne
5091,filthy,Justin Timberlake,5ZpjODX6OH1xZs3AOewTO6,0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.24600000000000002,0.645,97.00200000000001,293947,Filthy - Justin Timberlake
5092,feels great (feat. fetty wap & cvbz),Cheat Codes,5uu28fUesZMl89lf9CLrgN,0.522,0.833,0,-3.715,1,0.0575,0.0454,0.0,0.127,0.29600000000000004,180.00900000000001,193569,Feels Great (feat. Fetty Wap & CVBZ) - Cheat Codes
5093,i have nothing,Whitney Houston,31er9IGsfFbwqy1pH4aiTP,0.541,0.401,0,-10.499,1,0.0365,0.5760000000000001,0.0,0.16399999999999998,0.24,152.94299999999998,289160,I Have Nothing - Whitney Houston
5094,drowning (feat. kodak black),A Boogie Wit da Hoodie,1f5cbQtDrykjarZVrShaDI,0.8390000000000001,0.81,5,-5.274,0,0.0568,0.501,0.0,0.11699999999999999,0.8140000000000001,129.014,209269,Drowning (feat. Kodak Black) - A Boogie Wit da Hoodie
5095,if it means a lot to you,A Day To Remember,6J7cSyvSCnPwv3vqHchEfL,0.584,0.536,10,-8.158,1,0.0279,0.11199999999999999,0.0,0.456,0.44,126.99600000000001,243227,If It Means a Lot to You - A Day To Remember
5096,blackbird - remastered 2009,The Beatles,5jgFfDIR6FR0gvlA56Nakr,0.6859999999999999,0.127,7,-14.360999999999999,1,0.0342,0.754,1.4099999999999999e-05,0.0573,0.37200000000000005,93.699,138387,Blackbird - Remastered 2009 - The Beatles
5097,love sosa,Chief Keef,4IowQDUOzUvNtp72HMDcKO,0.772,0.413,0,-8.193,0,0.08900000000000001,0.0361,0.0,0.111,0.21100000000000002,131.965,246213,Love Sosa - Chief Keef
5098,dessert,Dawin,0mxoXsr14ILAYcXZBMJcOs,0.866,0.731,6,-5.226,1,0.0407,0.0796,0.0,0.0402,0.765,97.03,210893,Dessert - Dawin
5099,superhero,Lauv,1Fo4OvzP9PThFKMeMIAEYu,0.6809999999999999,0.34,7,-8.617,1,0.0339,0.82,0.0,0.285,0.41700000000000004,129.98,179998,Superhero - Lauv
5100,self esteem,The Offspring,6EsBn1Md8C5YdbCzvwvZq8,0.45799999999999996,0.912,5,-3.6660000000000004,1,0.0618,0.0173,0.0,0.363,0.611,104.522,257760,Self Esteem - The Offspring
5101,josslyn,Olivia O'Brien,37ZKB38iNyKJ0xYEz9SJgk,0.425,0.743,11,-5.54,0,0.14800000000000002,0.012,0.0,0.7090000000000001,0.344,84.74799999999999,189125,Josslyn - Olivia O'Brien
5102,one dance,Drake,12VWzyPDBCc8fqeWCAfNwR,0.792,0.625,1,-5.609,1,0.0536,0.0077599999999999995,0.0018800000000000002,0.32899999999999996,0.37,103.96700000000001,173987,One Dance - Drake
5103,wanted dead or alive,Bon Jovi,0oerlffJSzhRVvtDfLcp3N,0.252,0.802,7,-3.9760000000000004,1,0.0391,0.13,0.0146,0.309,0.253,150.056,308667,Wanted Dead Or Alive - Bon Jovi
5104,kissing strangers,DNCE,1NkwZ9TnIs8js6G0M6M7RU,0.772,0.7440000000000001,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.06700000000001,202480,Kissing Strangers - DNCE
5105,put on,Jeezy,5dANgSy7v091dhiPnEXNrf,0.654,0.77,9,-6.091,0,0.0353,0.0034200000000000003,0.0,0.0887,0.272,137.616,321293,Put On - Jeezy
5106,futsal shuffle 2020 - bonus track,Lil Uzi Vert,2fOlBMkWR7lXJfqp5VTbDG,0.879,0.44799999999999995,7,-8.57,0,0.222,0.0346,0.0,0.22399999999999998,0.278,136.985,198913,Futsal Shuffle 2020 - Bonus Track - Lil Uzi Vert
5107,dancing in the dark,Bruce Springsteen,7FwBtcecmlpc1sLySPXeGE,0.527,0.9420000000000001,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.72299999999998,241307,Dancing In the Dark - Bruce Springsteen
5108,in my blood,Shawn Mendes,21YnmkSDhUkmkkni22Svc4,0.622,0.7090000000000001,5,-7.32,1,0.0669,0.0582,0.0,0.126,0.488,140.018,211360,In My Blood - Shawn Mendes
5109,the good ones,Gabby Barrett,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.95700000000001,215141,The Good Ones - Gabby Barrett
5110,karma police,Radiohead,3SVAN3BRByDmHOhKyIDxfC,0.36,0.505,7,-9.129,1,0.026000000000000002,0.0626,9.22e-05,0.172,0.317,74.807,264067,Karma Police - Radiohead
5111,"you'll be in my heart - from ""tarzan""/soundtrack version",Phil Collins,6kvnSiMBa65Nz29g2TYmyW,0.569,0.7440000000000001,8,-6.48,1,0.0298,0.0559,3.19e-06,0.0915,0.655,96.596,258400,"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version - Phil Collins"
5112,broken-hearted girl,Beyoncé,31acMiV67UgKn1ScFChFxo,0.336,0.424,5,-7.202999999999999,1,0.0353,0.503,0.0,0.273,0.159,82.149,277627,Broken-Hearted Girl - Beyoncé
5113,this is how we roll,Florida Georgia Line,2TR7A4ulH9R1PNwMyd8o8U,0.555,0.9309999999999999,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,This Is How We Roll - Florida Georgia Line
5114,beat it,Michael Jackson,1OOtq8tRnDM8kG2gqUPjAj,0.7759999999999999,0.867,3,-3.7039999999999997,0,0.0479,0.0495,7.92e-06,0.19699999999999998,0.9179999999999999,138.827,258040,Beat It - Michael Jackson
5115,shivers,Ed Sheeran,75MNhvTCCKsST3YqqUiU9r,0.7879999999999999,0.8590000000000001,2,-2.7239999999999998,1,0.0856,0.281,0.0,0.0424,0.8220000000000001,141.02,207853,Shivers - Ed Sheeran
5116,are you with me - radio edit,Lost Frequencies,5kBHXns5U8pjLWGwtbhT8d,0.7759999999999999,0.574,5,-9.882,0,0.0317,0.466,7.829999999999999e-05,0.131,0.41200000000000003,121.03,138843,Are You with Me - Radio Edit - Lost Frequencies
5117,boss bitch,Doja Cat,78qd8dvwea0Gosb6Fe6j3k,0.7070000000000001,0.955,10,-4.593,0,0.222,0.127,0.0,0.20199999999999999,0.575,125.98899999999999,134240,Boss Bitch - Doja Cat
5118,blank,Disfigure,2EjSewEKEZShOUBwFXUrK5,0.619,0.642,11,-5.194,0,0.0328,0.0015400000000000001,1.38e-06,0.158,0.44799999999999995,140.012,208901,Blank - Disfigure
5119,she don't (feat. ty dolla $ign),Ella Mai,01JPQ87UHeGysPVwTqMJHK,0.649,0.478,7,-7.502999999999999,0,0.0481,0.27399999999999997,0.0,0.17600000000000002,0.151,99.96700000000001,264098,She Don't (feat. Ty Dolla $Ign) - Ella Mai
5120,crying in the club,Camila Cabello,1SJtlNRJDeYHioymcvsqev,0.33399999999999996,0.617,6,-5.834,0,0.38299999999999995,0.33399999999999996,0.0,0.163,0.603,85.227,216391,Crying in the Club - Camila Cabello
5121,transportin',Kodak Black,1WIZiOuNO3woKfdlSK2gNn,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.10300000000000001,0.257,94.053,169345,Transportin' - Kodak Black
5122,faucet failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,Faucet Failure - Ski Mask The Slump God
5123,splashin,Rich The Kid,3KLo7ByvjCNyBrfz5DZ2mO,0.9420000000000001,0.382,10,-8.099,1,0.564,0.0019199999999999998,0.0,0.092,0.379,100.01700000000001,177864,Splashin - Rich The Kid
5124,u got it bad,Usher,7J41dYQolQJEtj3UmKLu5r,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,U Got It Bad - Usher
5125,cover me up,Morgan Wallen,0mKnuxVkPi5h0kuvZl44VM,0.5489999999999999,0.44,7,-8.192,1,0.0264,0.23199999999999998,7.37e-06,0.107,0.214,128.01,293707,Cover Me Up - Morgan Wallen
5126,headband (feat. 2 chainz),B.o.B,2LvRR121MWFmmEGkuV2vQP,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,HeadBand (feat. 2 Chainz) - B.o.B
5127,alone,Heart,54b8qPFqYqIndfdxiLApea,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026000000000000003,0.0959,0.168,175.088,218733,Alone - Heart
5128,speechless,Dan + Shay,3GJ4hzg4lrGwU51Y3VARbF,0.616,0.43799999999999994,1,-5.968,1,0.0298,0.35600000000000004,0.0,0.24,0.386,135.929,213387,Speechless - Dan + Shay
5129,start again (feat. logic),OneRepublic,1Nj2oBISdFDSF8eDuXcALz,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,165627,Start Again (feat. Logic) - OneRepublic
5130,"let me go (with alesso, florida georgia line & watt)",Hailee Steinfeld,5Gu0PDLN4YJeW75PpBSg9p,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800,"Let Me Go (with Alesso, Florida Georgia Line & watt) - Hailee Steinfeld"
5131,marvins room,Drake,1q0qj1TWrBGa8SgvbmaXig,0.396,0.24100000000000002,9,-18.387,0,0.11800000000000001,0.638,0.0044,0.0826,0.324,79.60600000000001,347667,Marvins Room - Drake
5132,enemies (feat. dababy),Post Malone,0Xek5rqai2jcOWCYWJfVCF,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,Enemies (feat. DaBaby) - Post Malone
5133,savage remix (feat. beyoncé),Megan Thee Stallion,2Z71PZlOeF9YVze4hy1A1a,0.753,0.745,10,-4.776,0,0.33399999999999996,0.0159,0.0,0.127,0.635,169.02,242001,Savage Remix (feat. Beyoncé) - Megan Thee Stallion
5134,love scars,Trippie Redd,0AICBlLzFCTpUqmAbtzB2z,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.12300000000000001,0.26,119.405,143969,Love Scars - Trippie Redd
5135,gangsta's paradise,Coolio,7lQWRAjyhTpCWFC0jmclT4,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.39799999999999996,0.387,79.97399999999999,240693,Gangsta's Paradise - Coolio
5136,good in goodbye,Madison Beer,4y3g40TWe7fCWCayJZuGvw,0.6579999999999999,0.698,11,-5.95,0,0.177,0.433,0.0,0.174,0.456,139.054,141949,Good In Goodbye - Madison Beer
5137,unconditionally,Katy Perry,4fwbGKNExPtPHbor1TBSY4,0.397,0.725,7,-4.862,1,0.043,0.00266,0.0,0.20800000000000002,0.358,128.861,228879,Unconditionally - Katy Perry
5138,rather be (feat. jess glynne),Clean Bandit,6o4BYWzrQvfaFmQhm8Zq2v,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.5489999999999999,120.97,227833,Rather Be (feat. Jess Glynne) - Clean Bandit
5139,element.,Kendrick Lamar,1EaKU4dMbesXXd3BrLCtYG,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.24600000000000002,0.483,189.891,208733,ELEMENT. - Kendrick Lamar
5140,all of the stars,Ed Sheeran,3Th56VIq2sEaEmPPETu7p5,0.54,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,237147,All of the Stars - Ed Sheeran
5141,good times bad times - 1993 remaster,Led Zeppelin,0QwZfbw26QeUoIy82Z2jYp,0.47600000000000003,0.7170000000000001,9,-9.192,1,0.0949,0.0382,7.609999999999999e-05,0.0818,0.753,93.584,166267,Good Times Bad Times - 1993 Remaster - Led Zeppelin
5142,santa claus is coming to town,The Jackson 5,2QpN1ZVw8eJO5f7WcvUA1k,0.6920000000000001,0.762,0,-4.867,1,0.0342,0.424,1.27e-05,0.18100000000000002,0.961,146.673,144013,Santa Claus Is Coming To Town - The Jackson 5
5143,400 lux,Lorde,7ynvnjTj1XI8ByUq3F8MUw,0.512,0.474,2,-8.36,1,0.0371,0.0787,0.00345,0.134,0.19399999999999998,183.99099999999999,234286,400 Lux - Lorde
5144,don't you (forget about me),Simple Minds,4aWn4NHlELpOehxsBaQeoe,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.6779999999999999,111.346,263040,Don't You (Forget About Me) - Simple Minds
5145,the archer,Taylor Swift,3pHkh7d0lzM2AldUtz2x37,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,The Archer - Taylor Swift
5146,mammas don't let your babies grow up to be cowboys,Waylon Jennings,7nVQ8mo77KaUvhUQzh4vMy,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.71099999999998,152867,Mammas Don't Let Your Babies Grow up to Be Cowboys - Waylon Jennings
5147,beautiful mistakes (feat. megan thee stallion),Maroon 5,5zFglKYiknIxks8geR8rcL,0.713,0.6759999999999999,10,-5.483,1,0.027000000000000003,0.0377,0.0,0.154,0.721,99.04799999999999,227395,Beautiful Mistakes (feat. Megan Thee Stallion) - Maroon 5
5148,can't remember to forget you,Shakira,4Uc6BcPeBKfZUlX6jhumGv,0.6940000000000001,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.8240000000000001,137.968,206867,Can't Remember to Forget You - Shakira
5149,2 heads,Coleman Hell,32FX4D4eT8LFP07QvlhSn8,0.7509999999999999,0.746,0,-4.817,1,0.0432,0.115,3.09e-05,0.17600000000000002,0.40399999999999997,120.04299999999999,213253,2 Heads - Coleman Hell
5150,juliet,Cavetown,45ROR8UMn60YEVQnDy0uVF,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,Juliet - Cavetown
5151,"all i do is win (feat. t-pain, ludacris, snoop dogg & rick ross)",DJ Khaled,6u5M4jPpYkoRV4vVHDQvkd,0.5489999999999999,0.7909999999999999,10,-3.535,1,0.133,0.0104,0.0,0.444,0.292,150.093,227293,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross) - DJ Khaled"
5152,adicto (with anuel aa & ozuna),Tainy,3jbT1Y5MoPwEIpZndDDwVq,0.7340000000000001,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,Adicto (with Anuel AA & Ozuna) - Tainy
5153,not afraid,Eminem,7Ie9W94M7OjPoZVV216Xus,0.855,0.9540000000000001,0,-1.19,0,0.264,0.529,0.0,0.205,0.6679999999999999,114.635,248133,Not Afraid - Eminem
5154,te quiero pa´mi,Don Omar,2rXZir7PFYmCw93pK3iVaW,0.759,0.812,1,-3.95,1,0.0593,0.122,4.51e-05,0.192,0.6609999999999999,88.995,211627,Te Quiero Pa´Mi - Don Omar
5155,slow down (feat. jorja smith) - vintage culture & slow motion remix,Maverick Sabre,5PNvgiKSwMdjBsDsgFCFLX,0.8809999999999999,0.6609999999999999,11,-7.681,0,0.0343,0.098,0.0187,0.10099999999999999,0.965,124.023,181306,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix - Maverick Sabre
5156,bandit (with youngboy never broke again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.8839999999999995,0,0.34299999999999997,0.0687,0.0,0.132,0.425,180.051,189323,Bandit (with YoungBoy Never Broke Again) - Juice WRLD
5157,tati,6ix9ine,6wJrqTE6c4NtfDqAcSRcBf,0.779,0.767,11,-5.462000000000001,0,0.258,0.00214,0.0,0.102,0.523,91.98100000000001,154565,TATI - 6ix9ine
5158,it's gonna be me,*NSYNC,2AW37v0bDyuOzGP3XnmFuA,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.9079999999999999,165.071,192427,It's Gonna Be Me - *NSYNC
